Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Fwd PSH Flags,Fwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min
443.0,1.0,5.0,7.0,372.0,2947.0,74.4,40.0,74.4,37.2,421.0,42.1,421.0,210.5,3319000000.0,12000000.0,0.08333333333333333,0.041666666666666664,1.0,0.008333333333333333,1.0,0.19999999999999998,0.09999999999999999,1.0,0.14285714285714285,0.07142857142857142,1.0,0.0,20.0,20.0,5000000.0,7000000.0,40.0,2947.0,276.5833333333333,138.29166666666666,19124.58506944444,0.0,1.0,0.0,1.0,1.0,0.0,7.922043010752688,276.5833333333333,74.4,421.0,5.0,372.0,7.0,2947.0,0.0,0.0,5.0,20.0,1.0,0.1,1.0,1.0,0.0,0.0,0.0,0.0
443.0,1.0,5.0,7.0,372.0,2947.0,74.4,40.0,74.4,37.2,421.0,42.1,421.0,210.5,3319000000.0,12000000.0,0.08333333333333333,0.041666666666666664,1.0,0.008333333333333333,1.0,0.19999999999999998,0.09999999999999999,1.0,0.14285714285714285,0.07142857142857142,1.0,0.0,20.0,20.0,5000000.0,7000000.0,40.0,2947.0,276.5833333333333,138.29166666666666,19124.58506944444,0.0,1.0,0.0,1.0,1.0,0.0,7.922043010752688,276.5833333333333,74.4,421.0,5.0,372.0,7.0,2947.0,0.0,0.0,5.0,20.0,1.0,0.1,1.0,1.0,0.0,0.0,0.0,0.0
443.0,1.0,7.0,9.0,1904.0,3134.0,272.0,40.0,272.0,136.0,348.22222222222223,40.0,348.22222222222223,174.11111111111111,5038000000.0,16000000.0,0.0625,0.03125,1.0,0.00625,1.0,0.14285714285714285,0.07142857142857142,1.0,0.1111111111111111,0.05555555555555555,1.0,0.0,20.0,20.0,7000000.0,9000000.0,40.0,3134.0,314.875,157.4375,24786.56640625,0.0,1.0,0.0,1.0,1.0,0.0,1.6460084033613445,314.875,272.0,348.22222222222223,7.0,1904.0,9.0,3134.0,0.0,0.0,7.0,20.0,1.0,0.1,1.0,1.0,0.0,0.0,0.0,0.0
443.0,1.0,7.0,9.0,1904.0,3134.0,272.0,40.0,272.0,136.0,348.22222222222223,40.0,348.22222222222223,174.11111111111111,5038000000.0,16000000.0,0.0625,0.03125,1.0,0.00625,1.0,0.14285714285714285,0.07142857142857142,1.0,0.1111111111111111,0.05555555555555555,1.0,0.0,20.0,20.0,7000000.0,9000000.0,40.0,3134.0,314.875,157.4375,24786.56640625,0.0,1.0,0.0,1.0,1.0,0.0,1.6460084033613445,314.875,272.0,348.22222222222223,7.0,1904.0,9.0,3134.0,0.0,0.0,7.0,20.0,1.0,0.1,1.0,1.0,0.0,0.0,0.0,0.0
443.0,1.0,5.0,8.0,356.0,6808.0,71.2,40.0,71.2,35.6,851.0,85.10000000000001,851.0,425.5,7164000000.0,13000000.0,0.07692307692307693,0.038461538461538464,1.0,0.007692307692307693,1.0,0.19999999999999998,0.09999999999999999,1.0,0.125,0.0625,1.0,0.0,20.0,20.0,5000000.0,8000000.0,40.0,6808.0,551.0769230769231,275.53846153846155,75921.44378698226,0.0,1.0,0.0,1.0,1.0,0.0,19.123595505617978,551.0769230769231,71.2,851.0,5.0,356.0,8.0,6808.0,0.0,0.0,5.0,20.0,1.0,0.1,1.0,1.0,0.0,0.0,0.0,0.0
443.0,1.0,5.0,8.0,356.0,6808.0,71.2,40.0,71.2,35.6,851.0,85.10000000000001,851.0,425.5,7164000000.0,13000000.0,0.07692307692307693,0.038461538461538464,1.0,0.007692307692307693,1.0,0.19999999999999998,0.09999999999999999,1.0,0.125,0.0625,1.0,0.0,20.0,20.0,5000000.0,8000000.0,40.0,6808.0,551.0769230769231,275.53846153846155,75921.44378698226,0.0,1.0,0.0,1.0,1.0,0.0,19.123595505617978,551.0769230769231,71.2,851.0,5.0,356.0,8.0,6808.0,0.0,0.0,5.0,20.0,1.0,0.1,1.0,1.0,0.0,0.0,0.0,0.0
443.0,45000000.0,6.0,8.0,411.0,9294.0,68.5,40.0,68.5,34.25,1161.75,116.17500000000001,1161.75,580.875,215.66666666666666,0.3111111111111111,3214285.7142857146,1607142.8571428573,45000000.0,321428.5714285715,45000000.0,7500000.0,3750000.0,45000000.0,5625000.0,2812500.0,1.0,0.0,20.0,20.0,0.13333333333333333,0.17777777777777778,40.0,9294.0,693.2142857142857,346.60714285714283,120136.51147959182,0.0,1.0,0.0,1.0,1.0,0.0,22.613138686131386,693.2142857142857,68.5,1161.75,6.0,411.0,8.0,9294.0,0.0,0.0,6.0,20.0,45000000.0,4500000.0,45000000.0,45000000.0,0.0,0.0,0.0,0.0
443.0,45000000.0,6.0,8.0,411.0,9294.0,68.5,40.0,68.5,34.25,1161.75,116.17500000000001,1161.75,580.875,215.66666666666666,0.3111111111111111,3214285.7142857146,1607142.8571428573,45000000.0,321428.5714285715,45000000.0,7500000.0,3750000.0,45000000.0,5625000.0,2812500.0,1.0,0.0,20.0,20.0,0.13333333333333333,0.17777777777777778,40.0,9294.0,693.2142857142857,346.60714285714283,120136.51147959182,0.0,1.0,0.0,1.0,1.0,0.0,22.613138686131386,693.2142857142857,68.5,1161.75,6.0,411.0,8.0,9294.0,0.0,0.0,6.0,20.0,45000000.0,4500000.0,45000000.0,45000000.0,0.0,0.0,0.0,0.0
443.0,46000000.0,12.0,17.0,1325.0,7475.0,110.41666666666667,40.0,110.41666666666667,55.208333333333336,439.70588235294116,43.970588235294116,439.70588235294116,219.85294117647058,191.30434782608697,0.6304347826086957,1586206.8965517243,793103.4482758621,46000000.0,158620.68965517243,46000000.0,3833333.3333333335,1916666.6666666667,46000000.0,2705882.352941177,1352941.1764705884,1.0,0.0,20.0,20.0,0.2608695652173913,0.3695652173913043,40.0,7475.0,303.44827586206895,151.72413793103448,23020.214030915577,0.0,1.0,0.0,1.0,1.0,0.0,5.6415094339622645,303.44827586206895,110.41666666666667,439.70588235294116,12.0,1325.0,17.0,7475.0,0.0,0.0,12.0,20.0,46000000.0,4600000.0,46000000.0,46000000.0,0.0,0.0,0.0,0.0
443.0,46000000.0,12.0,17.0,1325.0,7475.0,110.41666666666667,40.0,110.41666666666667,55.208333333333336,439.70588235294116,43.970588235294116,439.70588235294116,219.85294117647058,191.30434782608697,0.6304347826086957,1586206.8965517243,793103.4482758621,46000000.0,158620.68965517243,46000000.0,3833333.3333333335,1916666.6666666667,46000000.0,2705882.352941177,1352941.1764705884,1.0,0.0,20.0,20.0,0.2608695652173913,0.3695652173913043,40.0,7475.0,303.44827586206895,151.72413793103448,23020.214030915577,0.0,1.0,0.0,1.0,1.0,0.0,5.6415094339622645,303.44827586206895,110.41666666666667,439.70588235294116,12.0,1325.0,17.0,7475.0,0.0,0.0,12.0,20.0,46000000.0,4600000.0,46000000.0,46000000.0,0.0,0.0,0.0,0.0
